"CP009273.1","Genbank","CDS",2849812,2850165,".","-",0,"ID=cds2690;Parent=gene2786;Dbxref=NCBI_GP:AIN33107.1;Name=AIN33107.1;gbkey=CDS;gene=ygbA;product=uncharacterized protein;protein_id=AIN33107.1;transl_table=11"
"CP009273.1","Genbank","CDS",2850452,2853013,".","+",0,"ID=cds2691;Parent=gene2787;Dbxref=NCBI_GP:AIN33108.1;Name=AIN33108.1;Note=methyl-directed mismatch repair;gbkey=CDS;gene=mutS;product=methyl-directed mismatch repair protein;protein_id=AIN33108.1;transl_table=11"
"CP009273.1","Genbank","CDS",2853119,2853775,".","+",0,"ID=cds2692;Parent=gene2788;Dbxref=NCBI_GP:AIN33109.1;Name=AIN33109.1;Note=protein phosphatase 2;gbkey=CDS;gene=pphB;product=serine/threonine-specific protein phosphatase 2;protein_id=AIN33109.1;transl_table=11"
"CP009273.1","Genbank","CDS",2853826,2854593,".","-",0,"ID=cds2693;Parent=gene2789;Dbxref=NCBI_GP:AIN33110.1;Name=AIN33110.1;Note=putative DEOR-type transcriptional regulator;gbkey=CDS;gene=ygbI;product=DeoR family putative transcriptional regulator;protein_id=AIN33110.1;transl_table=11"
"CP009273.1","Genbank","CDS",2854789,2855697,".","+",0,"ID=cds2694;Parent=gene2790;Dbxref=NCBI_GP:AIN33111.1;Name=AIN33111.1;gbkey=CDS;gene=ygbJ;product=putative dehydrogenase;protein_id=AIN33111.1;transl_table=11"
"CP009273.1","Genbank","CDS",2855694,2856860,".","+",0,"ID=cds2695;Parent=gene2791;Dbxref=NCBI_GP:AIN33112.1;Name=AIN33112.1;gbkey=CDS;gene=ygbK;product=FliA-regulated DUF1537 family protein;protein_id=AIN33112.1;transl_table=11"
"CP009273.1","Genbank","CDS",2856952,2857590,".","+",0,"ID=cds2696;Parent=gene2792;Dbxref=NCBI_GP:AIN33113.1;Name=AIN33113.1;Note=putative epimerase/aldolase;gbkey=CDS;gene=ygbL;product=putative class II aldolase;protein_id=AIN33113.1;transl_table=11"
"CP009273.1","Genbank","CDS",2857595,2858371,".","+",0,"ID=cds2697;Parent=gene2793;Dbxref=NCBI_GP:AIN33114.1;Name=AIN33114.1;gbkey=CDS;gene=ygbM;product=putative hydroxypyruvate isomerase;protein_id=AIN33114.1;transl_table=11"
"CP009273.1","Genbank","CDS",2858460,2859824,".","+",0,"ID=cds2698;Parent=gene2794;Dbxref=NCBI_GP:AIN33115.1;Name=AIN33115.1;Note=putative transport protein;gbkey=CDS;gene=ygbN;product=putative transporter;protein_id=AIN33115.1;transl_table=11"
"CP009273.1","Genbank","CDS",2859918,2860910,".","-",0,"ID=cds2699;Parent=gene2795;Dbxref=NCBI_GP:AIN33116.1;Name=AIN33116.1;Note=RNA polymerase%2C sigma S (sigma38) factor%3B synthesis of many growth phase related proteins;gbkey=CDS;gene=rpoS;product=RNA polymerase%2C sigma S (sigma 38) factor;protein_id=AIN33116.1;transl_table=11"
"CP009273.1","Genbank","CDS",2860973,2862112,".","-",0,"ID=cds2700;Parent=gene2796;Dbxref=NCBI_GP:AIN33117.1;Name=AIN33117.1;Note=lipoprotein;gbkey=CDS;gene=nlpD;product=activator of AmiC murein hydrolase activity%2C lipoprotein;protein_id=AIN33117.1;transl_table=11"
"CP009273.1","Genbank","CDS",2862252,2862878,".","-",0,"ID=cds2701;Parent=gene2797;Dbxref=NCBI_GP:AIN33118.1;Name=AIN33118.1;gbkey=CDS;gene=pcm;product=L-isoaspartate protein carboxylmethyltransferase type II;protein_id=AIN33118.1;transl_table=11"
"CP009273.1","Genbank","CDS",2862872,2863633,".","-",0,"ID=cds2702;Parent=gene2798;Dbxref=NCBI_GP:AIN33119.1;Name=AIN33119.1;Note=survival protein;gbkey=CDS;gene=umpG;product=broad specificity 5'(3')-nucleotidase and polyphosphatase;protein_id=AIN33119.1;transl_table=11"
"CP009273.1","Genbank","CDS",2863614,2864663,".","-",0,"ID=cds2703;Parent=gene2799;Dbxref=NCBI_GP:AIN33120.1;Name=AIN33120.1;Note=putative hydrogenase subunit;experiment=N-terminus verified by Edman degradation:PMID 12756329;gbkey=CDS;gene=truD;product=tRNA(Glu) pseudouridine(13) synthase;protein_id=AIN33120.1;transl_table=11"
"CP009273.1","Genbank","CDS",2864660,2865139,".","-",0,"ID=cds2704;Parent=gene2800;Dbxref=NCBI_GP:AIN33121.1;Name=AIN33121.1;gbkey=CDS;gene=ispF;product=2C-methyl-D-erythritol 2%2C4-cyclodiphosphate synthase;protein_id=AIN33121.1;transl_table=11"
"CP009273.1","Genbank","CDS",2865139,2865849,".","-",0,"ID=cds2705;Parent=gene2801;Dbxref=NCBI_GP:AIN33122.1;Name=AIN33122.1;gbkey=CDS;gene=ispD;product=4-diphosphocytidyl-2C-methyl-D-erythritol synthase;protein_id=AIN33122.1;transl_table=11"
"CP009273.1","Genbank","CDS",2865868,2866179,".","-",0,"ID=cds2706;Parent=gene2802;Dbxref=NCBI_GP:AIN33123.1;Name=AIN33123.1;gbkey=CDS;gene=ftsB;product=cell division protein;protein_id=AIN33123.1;transl_table=11"
"CP009273.1","Genbank","CDS",2866373,2866696,".","-",0,"ID=cds2707;Parent=gene2803;Dbxref=NCBI_GP:AIN33124.1;Name=AIN33124.1;Note=putative cytochrome oxidase subunit;gbkey=CDS;gene=ygbE;product=DUF3561 family inner membrane protein;protein_id=AIN33124.1;transl_table=11"
"CP009273.1","Genbank","CDS",2866746,2867351,".","-",0,"ID=cds2708;Parent=gene2804;Dbxref=NCBI_GP:AIN33125.1;Name=AIN33125.1;gbkey=CDS;gene=cysC;product=adenosine 5'-phosphosulfate kinase;protein_id=AIN33125.1;transl_table=11"
"CP009273.1","Genbank","CDS",2867351,2868778,".","-",0,"ID=cds2709;Parent=gene2805;Dbxref=NCBI_GP:AIN33126.1;Name=AIN33126.1;Note=ATP-sulfurylase (ATP:sulfate adenylyltransferase)%2C subunit 1%2C probably a GTPase;experiment=N-terminus verified by Edman degradation:PMID 1316900;gbkey=CDS;gene=cysN;product=sulfate adenylyltransferase%2C subunit 1;protein_id=AIN33126.1;transl_table=11"
"CP009273.1","Genbank","CDS",2868780,2869688,".","-",0,"ID=cds2710;Parent=gene2806;Dbxref=NCBI_GP:AIN33127.1;Name=AIN33127.1;Note=ATP:sulfurylase (ATP:sulfate adenylyltransferase)%2C subunit 2;experiment=N-terminus verified by Edman degradation:PMID 1316900;gbkey=CDS;gene=cysD;product=sulfate adenylyltransferase%2C subunit 2;protein_id=AIN33127.1;transl_table=11"
"CP009273.1","Genbank","CDS",2869940,2870977,".","+",0,"ID=cds2711;Parent=gene2807;Dbxref=NCBI_GP:AIN33128.1;Name=AIN33128.1;gbkey=CDS;gene=iap;product=aminopeptidase in alkaline phosphatase isozyme conversion;protein_id=AIN33128.1;transl_table=11"
"CP009273.1","Genbank","CDS",2871928,2872212,".","-",0,"ID=cds2712;Parent=gene2808;Dbxref=NCBI_GP:AIN33129.1;Name=AIN33129.1;gbkey=CDS;gene=ygbF;product=CRISPR adaptation ssRNA endonuclease;protein_id=AIN33129.1;transl_table=11"
"CP009273.1","Genbank","CDS",2872214,2873131,".","-",0,"ID=cds2713;Parent=gene2809;Dbxref=NCBI_GP:AIN33130.1;Name=AIN33130.1;gbkey=CDS;gene=ygbT;product=multifunctional endonuclease Cas1%2C CRISPR adaptation protein%3B DNA repair enzyme;protein_id=AIN33130.1;transl_table=11"
"CP009273.1","Genbank","CDS",2873147,2873746,".","-",0,"ID=cds2714;Parent=gene2810;Dbxref=NCBI_GP:AIN33131.1;Name=AIN33131.1;gbkey=CDS;gene=casE;product=CRISPR RNA precursor cleavage enzyme%3B CRISP RNA (crRNA) containing Cascade antiviral complex protein;protein_id=AIN33131.1;transl_table=11"
"CP009273.1","Genbank","CDS",2873733,2874407,".","-",0,"ID=cds2715;Parent=gene2811;Dbxref=NCBI_GP:AIN33132.1;Name=AIN33132.1;gbkey=CDS;gene=casD;product=CRISP RNA (crRNA) containing Cascade antiviral complex protein;protein_id=AIN33132.1;transl_table=11"
"CP009273.1","Genbank","CDS",2874410,2875501,".","-",0,"ID=cds2716;Parent=gene2812;Dbxref=NCBI_GP:AIN33133.1;Name=AIN33133.1;gbkey=CDS;gene=casC;product=CRISP RNA (crRNA) containing Cascade antiviral complex protein;protein_id=AIN33133.1;transl_table=11"
"CP009273.1","Genbank","CDS",2875514,2875996,".","-",0,"ID=cds2717;Parent=gene2813;Dbxref=NCBI_GP:AIN33134.1;Name=AIN33134.1;gbkey=CDS;gene=casB;product=CRISP RNA (crRNA) containing Cascade antiviral complex protein;protein_id=AIN33134.1;transl_table=11"
"CP009273.1","Genbank","CDS",2875989,2877497,".","-",0,"ID=cds2718;Parent=gene2814;Dbxref=NCBI_GP:AIN33135.1;Name=AIN33135.1;gbkey=CDS;gene=casA;product=CRISP RNA (crRNA) containing Cascade antiviral complex protein;protein_id=AIN33135.1;transl_table=11"
"CP009273.1","Genbank","CDS",2877912,2880578,".","-",0,"ID=cds2719;Parent=gene2815;Dbxref=NCBI_GP:AIN33136.1;Name=AIN33136.1;gbkey=CDS;gene=ygcB;product=R-loop helicase-annealase Cas3 needed for Cascade anti-viral activity;protein_id=AIN33136.1;transl_table=11"
"CP009273.1","Genbank","CDS",2880937,2881671,".","-",0,"ID=cds2720;Parent=gene2817;Dbxref=NCBI_GP:AIN33137.1;Name=AIN33137.1;gbkey=CDS;gene=cysH;product=phosphoadenosine phosphosulfate reductase%3B PAPS reductase%2C thioredoxin dependent;protein_id=AIN33137.1;transl_table=11"
"CP009273.1","Genbank","CDS",2881746,2883458,".","-",0,"ID=cds2721;Parent=gene2818;Dbxref=NCBI_GP:AIN33138.1;Name=AIN33138.1;Note=sulfite reductase%2C alpha subunit;gbkey=CDS;gene=cysI;product=sulfite reductase%2C beta subunit%2C NAD(P)-binding%2C heme-binding;protein_id=AIN33138.1;transl_table=11"
"CP009273.1","Genbank","CDS",2883458,2885257,".","-",0,"ID=cds2722;Parent=gene2819;Dbxref=NCBI_GP:AIN33139.1;Name=AIN33139.1;Note=sulfite reductase (NADPH)%2C flavoprotein beta subunit;gbkey=CDS;gene=cysJ;product=sulfite reductase%2C alpha subunit%2C flavoprotein;protein_id=AIN33139.1;transl_table=11"
"CP009273.1","Genbank","CDS",2885573,2885938,".","+",0,"ID=cds2723;Parent=gene2820;Dbxref=NCBI_GP:AIN33140.1;Name=AIN33140.1;Note=putative 6-pyruvoyl tetrahydrobiopterin synthase;gbkey=CDS;gene=queD;product=6-pyruvoyl tetrahydrobiopterin synthase (PTPS);protein_id=AIN33140.1;transl_table=11"
"CP009273.1","Genbank","CDS",2886016,2887287,".","+",0,"ID=cds2724;Parent=gene2821;Dbxref=NCBI_GP:AIN33141.1;Name=AIN33141.1;gbkey=CDS;gene=ygcN;product=putative oxidoreductase;protein_id=AIN33141.1;transl_table=11"
"CP009273.1","Genbank","CDS",2887278,2887538,".","+",0,"ID=cds2725;Parent=gene2822;Dbxref=NCBI_GP:AIN33142.1;Name=AIN33142.1;gbkey=CDS;gene=ygcO;product=putative 4Fe-4S cluster-containing protein;protein_id=AIN33142.1;transl_table=11"
"CP009273.1","Genbank","CDS",2887555,2888130,".","+",0,"ID=cds2726;Parent=gene2823;Dbxref=NCBI_GP:AIN33143.1;Name=AIN33143.1;Note=putative anti-terminator regulatory protein;gbkey=CDS;gene=ygcP;product=putative antiterminator regulatory protein;protein_id=AIN33143.1;transl_table=11"
"CP009273.1","Genbank","CDS",2888278,2889138,".","-",0,"ID=cds2727;Parent=gene2824;Dbxref=NCBI_GP:AIN33144.1;Name=AIN33144.1;gbkey=CDS;gene=ygcQ;product=putative flavoprotein;protein_id=AIN33144.1;transl_table=11"
"CP009273.1","Genbank","CDS",2889135,2889914,".","-",0,"ID=cds2728;Parent=gene2825;Dbxref=NCBI_GP:AIN33145.1;Name=AIN33145.1;Note=putative transport protein;gbkey=CDS;gene=ygcR;product=putative flavoprotein;protein_id=AIN33145.1;transl_table=11"
"CP009273.1","Genbank","CDS",2889892,2891229,".","-",0,"ID=cds2729;Parent=gene2826;Dbxref=NCBI_GP:AIN33146.1;Name=AIN33146.1;Note=putative transport protein;gbkey=CDS;gene=ygcS;product=putative transporter;protein_id=AIN33146.1;transl_table=11"
"CP009273.1","Genbank","CDS",2891323,2892777,".","-",0,"ID=cds2730;Parent=gene2827;Dbxref=NCBI_GP:AIN33147.1;Name=AIN33147.1;gbkey=CDS;gene=ygcU;product=putative FAD-containing dehydrogenase;protein_id=AIN33147.1;transl_table=11"
"CP009273.1","Genbank","CDS",2892847,2893632,".","-",0,"ID=cds2731;Parent=gene2828;Dbxref=NCBI_GP:AIN33148.1;Name=AIN33148.1;Note=putative oxidoreductase;gbkey=CDS;gene=ygcW;product=putative dehydrogenase;protein_id=AIN33148.1;transl_table=11"
"CP009273.1","Genbank","CDS",2893951,2895228,".","+",0,"ID=cds2732;Parent=gene2829;Dbxref=NCBI_GP:AIN33149.1;Name=AIN33149.1;Note=putative transport protein;gbkey=CDS;gene=yqcE;product=MFS transporter family protein;protein_id=AIN33149.1;transl_table=11"
"CP009273.1","Genbank","CDS",2895255,2896733,".","+",0,"ID=cds2733;Parent=gene2830;Dbxref=NCBI_GP:AIN33150.1;Name=AIN33150.1;gbkey=CDS;gene=ygcE;product=putative kinase;protein_id=AIN33150.1;transl_table=11"
"CP009273.1","Genbank","CDS",2898106,2898777,".","-",0,"ID=cds2734;Parent=gene2831;Dbxref=NCBI_GP:AIN33151.1;Name=AIN33151.1;gbkey=CDS;gene=queE;product=7-carboxy-7-deazaguanine synthase%3B queosine biosynthesis;protein_id=AIN33151.1;transl_table=11"
"CP009273.1","Genbank","CDS",2898916,2899056,".","+",0,"ID=cds2735;Parent=gene2832;Dbxref=NCBI_GP:AIN33152.1;Name=AIN33152.1;gbkey=CDS;gene=yqcG;product=uncharacterized protein;protein_id=AIN33152.1;transl_table=11"
"CP009273.1","Genbank","CDS",2899070,2899942,".","+",0,"ID=cds2736;Parent=gene2833;Dbxref=NCBI_GP:AIN33153.1;Name=AIN33153.1;gbkey=CDS;gene=ygcG;product=uncharacterized protein;protein_id=AIN33153.1;transl_table=11"
"CP009273.1","Genbank","CDS",2900002,2901300,".","-",0,"ID=cds2737;Parent=gene2834;Dbxref=NCBI_GP:AIN33154.1;Name=AIN33154.1;gbkey=CDS;gene=eno;product=enolase;protein_id=AIN33154.1;transl_table=11"
"CP009273.1","Genbank","CDS",2901388,2903025,".","-",0,"ID=cds2738;Parent=gene2835;Dbxref=NCBI_GP:AIN33155.1;Name=AIN33155.1;gbkey=CDS;gene=pyrG;product=CTP synthetase;protein_id=AIN33155.1;transl_table=11"
"CP009273.1","Genbank","CDS",2903253,2904044,".","-",0,"ID=cds2739;Parent=gene2836;Dbxref=NCBI_GP:AIN33156.1;Name=AIN33156.1;gbkey=CDS;gene=mazG;product=nucleoside triphosphate pyrophosphohydrolase;protein_id=AIN33156.1;transl_table=11"
"CP009273.1","Genbank","CDS",2904115,2904450,".","-",0,"ID=cds2740;Parent=gene2837;Dbxref=NCBI_GP:AIN33157.1;Name=AIN33157.1;Note=probable growth inhibitor%2C PemK-like%2C autoregulated;gbkey=CDS;gene=mazF;product=mRNA interferase toxin%2C antitoxin is MazE;protein_id=AIN33157.1;transl_table=11"
"CP009273.1","Genbank","CDS",2904450,2904698,".","-",0,"ID=cds2741;Parent=gene2838;Dbxref=NCBI_GP:AIN33158.1;Name=AIN33158.1;Note=suppressor of inhibitory function of ChpA%2C PemI-like%2C autoregulated;gbkey=CDS;gene=mazE;product=antitoxin of the ChpA-ChpR toxin-antitoxin system;protein_id=AIN33158.1;transl_table=11"
"CP009273.1","Genbank","CDS",2904776,2907010,".","-",0,"ID=cds2742;Parent=gene2839;Dbxref=NCBI_GP:AIN33159.1;Name=AIN33159.1;Note=(p)ppGpp synthetase I (GTP pyrophosphokinase)%3B regulation of RNA synthesis%3B stringent factor;gbkey=CDS;gene=relA;product=(p)ppGpp synthetase I/GTP pyrophosphokinase;protein_id=AIN33159.1;transl_table=11"
"CP009273.1","Genbank","CDS",2907058,2908359,".","-",0,"ID=cds2743;Parent=gene2840;Dbxref=NCBI_GP:AIN33160.1;Name=AIN33160.1;gbkey=CDS;gene=rlmD;product=23S rRNA m(5)U1939 methyltransferase%2C SAM-dependent;protein_id=AIN33160.1;transl_table=11"
"CP009273.1","Genbank","CDS",2908416,2911172,".","+",0,"ID=cds2744;Parent=gene2841;Dbxref=NCBI_GP:AIN33161.1;Name=AIN33161.1;Note=sensor-regulator%2C activates OmpR by phophorylation;gbkey=CDS;gene=barA;product=hybrid sensory histidine kinase%2C in two-component regulatory system with UvrY;protein_id=AIN33161.1;transl_table=11"
"CP009273.1","Genbank","CDS",2911404,2912744,".","-",0,"ID=cds2745;Parent=gene2842;Dbxref=NCBI_GP:AIN33162.1;Name=AIN33162.1;Note=(D)-glucarate dehydratase 1%3B (L)-idarate dehydratase%3B (L)-idarate epimerase%3B (D)-glucarate epimerase;gbkey=CDS;gene=gudD;product=(D)-glucarate dehydratase 1;protein_id=AIN33162.1;transl_table=11"
"CP009273.1","Genbank","CDS",2912765,2914105,".","-",0,"ID=cds2746;Parent=gene2843;Dbxref=NCBI_GP:AIN33163.1;Name=AIN33163.1;Note=putative (D)-glucarate dehydratase 2;gbkey=CDS;gene=gudX;product=glucarate dehydratase-related protein%2C substrate unknown;protein_id=AIN33163.1;transl_table=11"
"CP009273.1","Genbank","CDS",2914107,2915459,".","-",0,"ID=cds2747;Parent=gene2844;Dbxref=NCBI_GP:AIN33164.1;Name=AIN33164.1;Note=putative D-glucarate permease (MFS family);gbkey=CDS;gene=gudP;product=putative D-glucarate transporter;protein_id=AIN33164.1;transl_table=11"
"CP009273.1","Genbank","CDS",2915894,2916343,".","-",0,"ID=cds2748;Parent=gene2845;Dbxref=NCBI_GP:AIN33165.1;Name=AIN33165.1;gbkey=CDS;gene=yqcA;product=short-chain flavodoxin%2C FMN-binding;protein_id=AIN33165.1;transl_table=11"
"CP009273.1","Genbank","CDS",2916361,2917143,".","-",0,"ID=cds2749;Parent=gene2846;Dbxref=NCBI_GP:AIN33166.1;Name=AIN33166.1;gbkey=CDS;gene=truC;product=tRNA(Ile1%2CAsp) pseudouridine(65) synthase;protein_id=AIN33166.1;transl_table=11"
"CP009273.1","Genbank","CDS",2917143,2917472,".","-",0,"ID=cds2750;Parent=gene2847;Dbxref=NCBI_GP:AIN33167.1;Name=AIN33167.1;gbkey=CDS;gene=yqcC;product=DUF446 family protein;protein_id=AIN33167.1;transl_table=11"
"CP009273.1","Genbank","CDS",2918094,2918639,".","-",0,"ID=cds2751;Parent=gene2849;Dbxref=NCBI_GP:AIN33168.1;Name=AIN33168.1;Note=interacts with secY;experiment=N-terminus verified by Edman degradation:PMID 7890670;gbkey=CDS;gene=syd;product=SecY-interacting protein;protein_id=AIN33168.1;transl_table=11"
"CP009273.1","Genbank","CDS",2918707,2919555,".","+",0,"ID=cds2752;Parent=gene2850;Dbxref=NCBI_GP:AIN33169.1;Name=AIN33169.1;gbkey=CDS;gene=queF;product=7-cyano-7-deazaguanine reductase (NADPH-dependent);protein_id=AIN33169.1;transl_table=11"
"CP009273.1","Genbank","CDS",2919667,2921031,".","+",0,"ID=cds2753;Parent=gene2851;Dbxref=NCBI_GP:AIN33170.1;Name=AIN33170.1;gbkey=CDS;gene=ygdH;product=UPF0717 family protein;protein_id=AIN33170.1;transl_table=11"
"CP009273.1","Genbank","CDS",2921588,2922877,".","+",0,"ID=cds2754;Parent=gene2852;Dbxref=NCBI_GP:AIN33171.1;Name=AIN33171.1;Note=probable serine transporter;gbkey=CDS;gene=sdaC;product=putative serine transporter;protein_id=AIN33171.1;transl_table=11"
"CP009273.1","Genbank","CDS",2922935,2924302,".","+",0,"ID=cds2755;Parent=gene2853;Dbxref=NCBI_GP:AIN33172.1;Name=AIN33172.1;Note=L-serine dehydratase (deaminase)%2C L-SD2;gbkey=CDS;gene=sdaB;product=L-serine dehydratase 2;protein_id=AIN33172.1;transl_table=11"
"CP009273.1","Genbank","CDS",2924414,2925169,".","+",0,"ID=cds2756;Parent=gene2854;Dbxref=NCBI_GP:AIN33173.1;Name=AIN33173.1;Note=5'-3' exonuclease;gbkey=CDS;gene=ygdG;product=Ssb-binding protein%2C misidentified as ExoIX;protein_id=AIN33173.1;transl_table=11"
"CP009273.1","Genbank","CDS",2925224,2926372,".","-",0,"ID=cds2757;Parent=gene2855;Dbxref=NCBI_GP:AIN33174.1;Name=AIN33174.1;gbkey=CDS;gene=fucO;product=L-1%2C2-propanediol oxidoreductase;protein_id=AIN33174.1;transl_table=11"
"CP009273.1","Genbank","CDS",2926400,2927047,".","-",0,"ID=cds2758;Parent=gene2856;Dbxref=NCBI_GP:AIN33175.1;Name=AIN33175.1;gbkey=CDS;gene=fucA;product=L-fuculose-1-phosphate aldolase;protein_id=AIN33175.1;transl_table=11"
"CP009273.1","Genbank","CDS",2927594,2928910,".","+",0,"ID=cds2759;Parent=gene2857;Dbxref=NCBI_GP:AIN33176.1;Name=AIN33176.1;Note=fucose permease;gbkey=CDS;gene=fucP;product=L-fucose transporter;protein_id=AIN33176.1;transl_table=11"
"CP009273.1","Genbank","CDS",2928943,2930718,".","+",0,"ID=cds2760;Parent=gene2858;Dbxref=NCBI_GP:AIN33177.1;Name=AIN33177.1;experiment=N-terminus verified by Edman degradation:PMID 8052131;gbkey=CDS;gene=fucI;product=L-fucose isomerase;protein_id=AIN33177.1;transl_table=11"
"CP009273.1","Genbank","CDS",2930797,2932245,".","+",0,"ID=cds2761;Parent=gene2859;Dbxref=NCBI_GP:AIN33178.1;Name=AIN33178.1;experiment=N-terminus verified by Edman degradation:PMID 9740056;gbkey=CDS;gene=fucK;product=L-fuculokinase;protein_id=AIN33178.1;transl_table=11"
"CP009273.1","Genbank","CDS",2932247,2932669,".","+",0,"ID=cds2762;Parent=gene2860;Dbxref=NCBI_GP:AIN33179.1;Name=AIN33179.1;Note=protein of fucose operon;gbkey=CDS;gene=fucU;product=L-fucose mutarotase;protein_id=AIN33179.1;transl_table=11"
"CP009273.1","Genbank","CDS",2932727,2933458,".","+",0,"ID=cds2763;Parent=gene2861;Dbxref=NCBI_GP:AIN33180.1;Name=AIN33180.1;Note=positive regulator of the fuc operon;gbkey=CDS;gene=fucR;product=l-fucose operon activator;protein_id=AIN33180.1;transl_table=11"
"CP009273.1","Genbank","CDS",2933502,2934602,".","-",0,"ID=cds2764;Parent=gene2862;Dbxref=NCBI_GP:AIN33181.1;Name=AIN33181.1;gbkey=CDS;gene=rlmM;product=23S rRNA C2498 2'-O-ribose methyltransferase%2C SAM-dependent;protein_id=AIN33181.1;transl_table=11"
"CP009273.1","Genbank","CDS",2934595,2934990,".","-",0,"ID=cds2765;Parent=gene2863;Dbxref=NCBI_GP:AIN33182.1;Name=AIN33182.1;gbkey=CDS;gene=ygdD;product=UPF0382 family inner membrane protein;protein_id=AIN33182.1;transl_table=11"
"CP009273.1","Genbank","CDS",2935009,2935926,".","-",0,"ID=cds2766;Parent=gene2864;Dbxref=NCBI_GP:AIN33183.1;Name=AIN33183.1;Note=positive regulator of gcv operon;gbkey=CDS;gene=gcvA;product=glycine cleavage system transcriptional activator%3B autorepressor;protein_id=AIN33183.1;transl_table=11"
"CP009273.1","Genbank","CDS",2936277,2936504,".","-",0,"ID=cds2767;Parent=gene2866;Dbxref=NCBI_GP:AIN33184.1;Name=AIN33184.1;gbkey=CDS;gene=ygdI;product=DUF903 family verified lipoprotein;protein_id=AIN33184.1;transl_table=11"
"CP009273.1","Genbank","CDS",2936696,2937901,".","+",0,"ID=cds2768;Parent=gene2867;Dbxref=NCBI_GP:AIN33185.1;Name=AIN33185.1;experiment=N-terminus verified by Edman degradation:PMID 9278392;gbkey=CDS;gene=csdA;product=cysteine sulfinate desulfinase;protein_id=AIN33185.1;transl_table=11"
"CP009273.1","Genbank","CDS",2937901,2938344,".","+",0,"ID=cds2769;Parent=gene2868;Dbxref=NCBI_GP:AIN33186.1;Name=AIN33186.1;gbkey=CDS;gene=csdE;product=CsdA-binding activator%3B Fe-S protein;protein_id=AIN33186.1;transl_table=11"
"CP009273.1","Genbank","CDS",2938395,2939201,".","-",0,"ID=cds2770;Parent=gene2869;Dbxref=NCBI_GP:AIN33187.1;Name=AIN33187.1;Note=putative enzyme;gbkey=CDS;gene=tcdA;product=tRNA threonylcarbamoyladenosine dehydratase%3B sulfur acceptor for CsdA;protein_id=AIN33187.1;transl_table=11"
"CP009273.1","Genbank","CDS",2939440,2940537,".","-",0,"ID=cds2771;Parent=gene2870;Dbxref=NCBI_GP:AIN33188.1;Name=AIN33188.1;gbkey=CDS;gene=mltA;product=membrane-bound lytic murein transglycosylase A;protein_id=AIN33188.1;transl_table=11"
"CP009273.1","Genbank","CDS",2941116,2942369,".","-",0,"ID=cds2772;Parent=gene2874;Dbxref=NCBI_GP:AIN33189.1;Name=AIN33189.1;gbkey=CDS;gene=amiC;product=N-acetylmuramoyl-L-alanine amidase;protein_id=AIN33189.1;transl_table=11"
"CP009273.1","Genbank","CDS",2942601,2943932,".","+",0,"ID=cds2773;Parent=gene2875;Dbxref=NCBI_GP:AIN33190.1;Name=AIN33190.1;Note=N-acetylglutamate synthase%3B amino acid acetyltransferase;gbkey=CDS;gene=argA;product=fused acetylglutamate kinase homolog (inactive)/amino acid N-acetyltransferase;protein_id=AIN33190.1;transl_table=11"
"CP009273.1","Genbank","CDS",2943994,2945820,".","-",0,"ID=cds2774;Parent=gene2876;Dbxref=NCBI_GP:AIN33191.1;Name=AIN33191.1;Note=DNA helicase%2C ATP-dependent dsDNA/ssDNA exonuclease V subunit%2C ssDNA endonuclease;experiment=N-terminus verified by Edman degradation:PMID 1618858;gbkey=CDS;gene=recD;product=exonuclease V (RecBCD complex)%2C alpha chain;protein_id=AIN33191.1;transl_table=11"
"CP009273.1","Genbank","CDS",2945820,2949362,".","-",0,"ID=cds2775;Parent=gene2877;Dbxref=NCBI_GP:AIN33192.1;Name=AIN33192.1;Note=DNA helicase%2C ATP-dependent dsDNA/ssDNA exonuclease V subunit%2C ssDNA endonuclease;gbkey=CDS;gene=recB;product=exonuclease V (RecBCD complex)%2C beta subunit;protein_id=AIN33192.1;transl_table=11"
"CP009273.1","Genbank","CDS",2949355,2952243,".","-",0,"ID=cds2776;Parent=gene2878;Dbxref=NCBI_GP:AIN33193.1;Name=AIN33193.1;gbkey=CDS;gene=ptrA;product=protease III;protein_id=AIN33193.1;transl_table=11"
"CP009273.1","Genbank","CDS",2952419,2955787,".","-",0,"ID=cds2777;Parent=gene2879;Dbxref=NCBI_GP:AIN33194.1;Name=AIN33194.1;Note=DNA helicase%2C ATP-dependent dsDNA/ssDNA exonuclease V subunit%2C ssDNA endonuclease;experiment=N-terminus verified by Edman degradation:PMID 3520484;gbkey=CDS;gene=recC;product=exonuclease V (RecBCD complex)%2C gamma chain;protein_id=AIN33194.1;transl_table=11"
"CP009273.1","Genbank","CDS",2955800,2956123,".","-",0,"ID=cds2778;Parent=gene2880;Dbxref=NCBI_GP:AIN33195.1;Name=AIN33195.1;Note=prepilin peptidase dependent protein C;gbkey=CDS;gene=ppdC;product=putative prepilin peptidase-dependent protein;protein_id=AIN33195.1;transl_table=11"
"CP009273.1","Genbank","CDS",2956108,2956515,".","-",0,"ID=cds2779;Parent=gene2881;Dbxref=NCBI_GP:AIN33196.1;Name=AIN33196.1;gbkey=CDS;gene=ygdB;product=DUF2509 family protein;protein_id=AIN33196.1;transl_table=11"
